1000000;74426;0;74426;13906;2769577525;0;2769577525;96681465
d;N.Acto;N.Fallo;N.Azar;N.Esf.;Acto;Fallo;Azar;Esf.
971;1080951;0;1222510;10601;0,039;NaN;0,044;0,011
972;1076160;0;1214815;12833;0,039;NaN;0,044;0,013
973;1069268;0;1209836;9861;0,039;NaN;0,044;0,010
974;1065429;0;1203347;10074;0,038;NaN;0,043;0,010
975;1060297;0;1200858;10613;0,038;NaN;0,043;0,011
976;1056669;0;1197192;9604;0,038;NaN;0,043;0,010
977;1049523;0;1187969;12125;0,038;NaN;0,043;0,013
978;1045590;0;1183555;9581;0,038;NaN;0,043;0,010
979;1040970;0;1178438;9745;0,038;NaN;0,043;0,010
980;1035701;0;1172088;9167;0,037;NaN;0,042;0,009
981;1031479;0;1168280;11447;0,037;NaN;0,042;0,012
982;1026896;0;1160806;9035;0,037;NaN;0,042;0,009
983;1022798;0;1157665;9384;0,037;NaN;0,042;0,010
984;1019262;0;1151366;8320;0,037;NaN;0,042;0,009
985;1013877;0;1146421;11090;0,037;NaN;0,041;0,011
986;1009672;0;1139385;8642;0,036;NaN;0,041;0,009
987;1005646;0;1136732;8525;0,036;NaN;0,041;0,009
988;1002552;0;1129049;8017;0,036;NaN;0,041;0,008
989;997888;0;1124276;8644;0,036;NaN;0,041;0,009
990;995048;0;1119408;9669;0,036;NaN;0,040;0,010
991;989177;0;1115543;8332;0,036;NaN;0,040;0,009
992;985145;0;1105995;7819;0,036;NaN;0,040;0,008
993;980706;0;1102234;7904;0,035;NaN;0,040;0,008
994;978351;0;1099638;9214;0,035;NaN;0,040;0,010
995;974098;0;1093679;7745;0,035;NaN;0,039;0,008
996;969629;0;1088296;6677;0,035;NaN;0,039;0,007
997;966252;0;1082027;7590;0,035;NaN;0,039;0,008
998;962091;0;1078064;7538;0,035;NaN;0,039;0,008
999;959564;0;1072401;8410;0,035;NaN;0,039;0,009
1000;955375;0;1066386;6996;0,034;NaN;0,039;0,007
1001;951902;0;1061972;6775;0,034;NaN;0,038;0,007
1002;946999;0;1056787;6340;0,034;NaN;0,038;0,007
1003;942468;0;1052653;8440;0,034;NaN;0,038;0,009
1004;940084;0;1046915;6607;0,034;NaN;0,038;0,007
1005;935993;0;1039878;5714;0,034;NaN;0,038;0,006
1006;932603;0;1035825;5930;0,034;NaN;0,037;0,006
1007;927420;0;1032244;6345;0,033;NaN;0,037;0,007
1008;924996;0;1027547;7449;0,033;NaN;0,037;0,008
1009;920174;0;1020940;5610;0,033;NaN;0,037;0,006
1010;915296;0;1014975;5833;0,033;NaN;0,037;0,006
1011;913137;0;1009904;5401;0,033;NaN;0,036;0,006
1012;907893;0;1004994;6605;0,033;NaN;0,036;0,007
1013;904010;0;1000980;5286;0,033;NaN;0,036;0,005
1014;901103;0;995819;5127;0,033;NaN;0,036;0,005
1015;894909;0;989498;5246;0,032;NaN;0,036;0,005
1016;891443;0;985327;6299;0,032;NaN;0,036;0,007
1017;884534;0;979771;4350;0,032;NaN;0,035;0,004
1018;880600;0;975475;4588;0,032;NaN;0,035;0,005
1019;875389;0;970649;4738;0,032;NaN;0,035;0,005
1020;872958;0;967634;4092;0,032;NaN;0,035;0,004
1021;868242;0;961204;5853;0,031;NaN;0,035;0,006
1022;864752;0;955965;4176;0,031;NaN;0,035;0,004
1023;858727;0;949578;4029;0,031;NaN;0,034;0,004
1024;855328;0;946406;3518;0,031;NaN;0,034;0,004
1025;851884;0;940901;5306;0,031;NaN;0,034;0,005
1026;848473;0;937015;3842;0,031;NaN;0,034;0,004
1027;843409;0;931250;3705;0,030;NaN;0,034;0,004
1028;840200;0;927363;3245;0,030;NaN;0,033;0,003
1029;834999;0;919958;4558;0,030;NaN;0,033;0,005
1030;831208;0;916394;3439;0,030;NaN;0,033;0,004
1031;825994;0;911275;3087;0,030;NaN;0,033;0,003
1032;822886;0;908345;2848;0,030;NaN;0,033;0,003
1033;816708;0;903194;4170;0,029;NaN;0,033;0,004
1034;813024;0;898085;2862;0,029;NaN;0,032;0,003
1035;809397;0;893354;2705;0,029;NaN;0,032;0,003
1036;803264;0;887528;2518;0,029;NaN;0,032;0,003
1037;801174;0;883628;2419;0,029;NaN;0,032;0,003
1038;795463;0;878168;3639;0,029;NaN;0,032;0,004
1039;791003;0;874466;2243;0,029;NaN;0,032;0,002
1040;783973;0;868923;1961;0,028;NaN;0,031;0,002
1041;780620;0;865101;2052;0,028;NaN;0,031;0,002
1042;777162;0;859024;3355;0,028;NaN;0,031;0,003
1043;772954;0;855912;1651;0,028;NaN;0,031;0,002
1044;767664;0;849316;1934;0,028;NaN;0,031;0,002
1045;764115;0;845747;1554;0,028;NaN;0,031;0,002
1046;758872;0;841264;2767;0,027;NaN;0,030;0,003
1047;755113;0;837871;1459;0,027;NaN;0,030;0,002
1048;752562;0;831574;1322;0,027;NaN;0,030;0,001
1049;745807;0;827868;1337;0,027;NaN;0,030;0,001
1050;740327;0;822607;2306;0,027;NaN;0,030;0,002
1051;739034;0;818895;988;0,027;NaN;0,030;0,001
1052;733913;0;813283;1040;0,026;NaN;0,029;0,001
1053;729203;0;808525;991;0,026;NaN;0,029;0,001
1054;725856;0;801989;897;0,026;NaN;0,029;0,001
1055;719385;0;799210;1571;0,026;NaN;0,029;0,002
1056;715191;0;795867;769;0,026;NaN;0,029;0,001
1057;711046;0;789430;656;0,026;NaN;0,029;0,001
1058;705876;0;784572;586;0,025;NaN;0,028;0,001
1059;702245;0;779870;1113;0,025;NaN;0,028;0,001
1060;697554;0;776799;483;0,025;NaN;0,028;0,000
1061;693582;0;772508;483;0,025;NaN;0,028;0,000
1062;689430;0;766413;342;0,025;NaN;0,028;0,000
1063;686030;0;763409;754;0,025;NaN;0,028;0,001
1064;681850;0;757663;302;0,025;NaN;0,027;0,000
1065;679228;0;753476;265;0,025;NaN;0,027;0,000
1066;676418;0;749066;233;0,024;NaN;0,027;0,000
1067;670500;0;745721;300;0,024;NaN;0,027;0,000
1068;668628;0;740023;203;0,024;NaN;0,027;0,000
1069;663197;0;736067;163;0,024;NaN;0,027;0,000
1070;663575;0;732241;155;0,024;NaN;0,026;0,000
1071;657438;0;726494;138;0,024;NaN;0,026;0,000
1072;651960;0;723616;130;0,024;NaN;0,026;0,000
1073;650045;0;718623;124;0,023;NaN;0,026;0,000
1074;645581;0;715779;118;0,023;NaN;0,026;0,000
1075;642113;0;709752;87;0,023;NaN;0,026;0,000
1076;640921;0;706517;89;0,023;NaN;0,026;0,000
1077;635332;0;702320;68;0,023;NaN;0,025;0,000
1078;632048;0;699477;69;0,023;NaN;0,025;0,000
1079;628998;0;692460;63;0,023;NaN;0,025;0,000
1080;624546;0;689022;49;0,023;NaN;0,025;0,000
1081;622157;0;685243;32;0,022;NaN;0,025;0,000
1082;618500;0;681452;22;0,022;NaN;0,025;0,000
1083;613660;0;676873;18;0,022;NaN;0,024;0,000
1084;612272;0;673217;17;0,022;NaN;0,024;0,000
1085;606824;0;668608;14;0,022;NaN;0,024;0,000
1086;603621;0;663839;4;0,022;NaN;0,024;0,000
1087;601576;0;659977;0;0,022;NaN;0,024;0,000
1088;596368;0;656228;0;0,022;NaN;0,024;0,000
1089;593912;0;650988;0;0,021;NaN;0,024;0,000
1090;591484;0;647095;0;0,021;NaN;0,023;0,000
1091;587901;0;643798;0;0,021;NaN;0,023;0,000
1092;583379;0;639306;0;0,021;NaN;0,023;0,000
1093;580491;0;634722;0;0,021;NaN;0,023;0,000
1094;577473;0;631685;0;0,021;NaN;0,023;0,000
1095;573981;0;628660;0;0,021;NaN;0,023;0,000
1096;571767;0;623360;0;0,021;NaN;0,023;0,000
1097;568042;0;619880;0;0,021;NaN;0,022;0,000
1098;564470;0;612759;0;0,020;NaN;0,022;0,000
1099;562159;0;611050;0;0,020;NaN;0,022;0,000
1100;559066;0;608501;0;0,020;NaN;0,022;0,000
1101;554456;0;602062;0;0,020;NaN;0,022;0,000
1102;551760;0;598799;0;0,020;NaN;0,022;0,000
1103;547118;0;594789;0;0,020;NaN;0,021;0,000
1104;544073;0;590298;0;0,020;NaN;0,021;0,000
1105;542368;0;587177;0;0,020;NaN;0,021;0,000
1106;538955;0;583176;0;0,019;NaN;0,021;0,000
1107;534098;0;579896;0;0,019;NaN;0,021;0,000
1108;530911;0;575377;0;0,019;NaN;0,021;0,000
1109;527493;0;571807;0;0,019;NaN;0,021;0,000
1110;524381;0;568624;0;0,019;NaN;0,021;0,000
1111;521816;0;565986;0;0,019;NaN;0,020;0,000
1112;518981;0;560251;0;0,019;NaN;0,020;0,000
1113;515818;0;556297;0;0,019;NaN;0,020;0,000
1114;511423;0;553095;0;0,018;NaN;0,020;0,000
1115;507777;0;548564;0;0,018;NaN;0,020;0,000
1116;503815;0;545735;0;0,018;NaN;0,020;0,000
1117;502963;0;541926;0;0,018;NaN;0,020;0,000
1118;499058;0;538572;0;0,018;NaN;0,019;0,000
1119;494428;0;534677;0;0,018;NaN;0,019;0,000
1120;491791;0;531362;0;0,018;NaN;0,019;0,000
1121;486962;0;527822;0;0,018;NaN;0,019;0,000
1122;484880;0;523310;0;0,018;NaN;0,019;0,000
1123;482384;0;519239;0;0,017;NaN;0,019;0,000
1124;477651;0;516010;0;0,017;NaN;0,019;0,000
1125;476493;0;513408;0;0,017;NaN;0,019;0,000
1126;471470;0;509581;0;0,017;NaN;0,018;0,000
1127;469592;0;504653;0;0,017;NaN;0,018;0,000
1128;466332;0;500415;0;0,017;NaN;0,018;0,000
1129;462670;0;498393;0;0,017;NaN;0,018;0,000
1130;459477;0;494853;0;0,017;NaN;0,018;0,000
1131;456323;0;490682;0;0,016;NaN;0,018;0,000
1132;453668;0;487174;0;0,016;NaN;0,018;0,000
1133;449339;0;484168;0;0,016;NaN;0,017;0,000
1134;445999;0;479540;0;0,016;NaN;0,017;0,000
1135;443163;0;477750;0;0,016;NaN;0,017;0,000
1136;440179;0;474339;0;0,016;NaN;0,017;0,000
1137;436909;0;470618;0;0,016;NaN;0,017;0,000
1138;433086;0;465278;0;0,016;NaN;0,017;0,000
1139;430618;0;462231;0;0,016;NaN;0,017;0,000
1140;427123;0;459875;0;0,015;NaN;0,017;0,000
1141;424754;0;457685;0;0,015;NaN;0,017;0,000
1142;421411;0;453530;0;0,015;NaN;0,016;0,000
1143;418648;0;450092;0;0,015;NaN;0,016;0,000
1144;417080;0;447591;0;0,015;NaN;0,016;0,000
1145;412394;0;444791;0;0,015;NaN;0,016;0,000
1146;410366;0;439692;0;0,015;NaN;0,016;0,000
1147;407042;0;437117;0;0,015;NaN;0,016;0,000
1148;405170;0;433175;0;0,015;NaN;0,016;0,000
1149;402857;0;430141;0;0,015;NaN;0,016;0,000
1150;399405;0;426048;0;0,014;NaN;0,015;0,000
1151;395718;0;423487;0;0,014;NaN;0,015;0,000
1152;393602;0;420629;0;0,014;NaN;0,015;0,000
1153;390274;0;416759;0;0,014;NaN;0,015;0,000
1154;387632;0;413365;0;0,014;NaN;0,015;0,000
1155;383407;0;409200;0;0,014;NaN;0,015;0,000
1156;382154;0;407048;0;0,014;NaN;0,015;0,000
1157;379099;0;404101;0;0,014;NaN;0,015;0,000
1158;375296;0;401174;0;0,014;NaN;0,014;0,000
1159;371764;0;396909;0;0,013;NaN;0,014;0,000
1160;368622;0;394341;0;0,013;NaN;0,014;0,000
1161;367317;0;391661;0;0,013;NaN;0,014;0,000
1162;364919;0;389149;0;0,013;NaN;0,014;0,000
1163;360429;0;384796;0;0,013;NaN;0,014;0,000
1164;358525;0;382506;0;0,013;NaN;0,014;0,000
1165;354738;0;380183;0;0,013;NaN;0,014;0,000
1166;352395;0;376532;0;0,013;NaN;0,014;0,000
1167;348777;0;373041;0;0,013;NaN;0,013;0,000
1168;345529;0;370167;0;0,012;NaN;0,013;0,000
1169;342636;0;367500;0;0,012;NaN;0,013;0,000
1170;339811;0;363246;0;0,012;NaN;0,013;0,000
1171;337202;0;361508;0;0,012;NaN;0,013;0,000
1172;334989;0;358760;0;0,012;NaN;0,013;0,000
1173;332393;0;356025;0;0,012;NaN;0,013;0,000
1174;329554;0;353491;0;0,012;NaN;0,013;0,000
1175;327318;0;349542;0;0,012;NaN;0,013;0,000
1176;324050;0;345647;0;0,012;NaN;0,012;0,000
1177;322344;0;343858;0;0,012;NaN;0,012;0,000
1178;318900;0;341418;0;0,012;NaN;0,012;0,000
1179;317817;0;337405;0;0,011;NaN;0,012;0,000
1180;316337;0;337492;0;0,011;NaN;0,012;0,000
1181;311738;0;334224;0;0,011;NaN;0,012;0,000
1182;310227;0;331142;0;0,011;NaN;0,012;0,000
1183;306755;0;328049;0;0,011;NaN;0,012;0,000
1184;304580;0;325295;0;0,011;NaN;0,012;0,000
1185;301911;0;321792;0;0,011;NaN;0,012;0,000
1186;300285;0;319039;0;0,011;NaN;0,012;0,000
1187;297157;0;317577;0;0,011;NaN;0,011;0,000
1188;294792;0;313418;0;0,011;NaN;0,011;0,000
1189;292578;0;311622;0;0,011;NaN;0,011;0,000
1190;290043;0;308764;0;0,010;NaN;0,011;0,000
1191;288615;0;306536;0;0,010;NaN;0,011;0,000
1192;285472;0;303113;0;0,010;NaN;0,011;0,000
1193;283082;0;301902;0;0,010;NaN;0,011;0,000
1194;280393;0;298061;0;0,010;NaN;0,011;0,000
1195;277842;0;295338;0;0,010;NaN;0,011;0,000
1196;275644;0;292786;0;0,010;NaN;0,011;0,000
1197;272709;0;290102;0;0,010;NaN;0,010;0,000
1198;270115;0;288430;0;0,010;NaN;0,010;0,000
1199;268892;0;284503;0;0,010;NaN;0,010;0,000
1200;267406;0;282363;0;0,010;NaN;0,010;0,000
1201;263574;0;280161;0;0,010;NaN;0,010;0,000
1202;262225;0;278019;0;0,009;NaN;0,010;0,000
1203;259308;0;274568;0;0,009;NaN;0,010;0,000
1204;257470;0;273138;0;0,009;NaN;0,010;0,000
1205;254867;0;270981;0;0,009;NaN;0,010;0,000
1206;253037;0;269259;0;0,009;NaN;0,010;0,000
1207;250940;0;265565;0;0,009;NaN;0,010;0,000
1208;248281;0;262227;0;0,009;NaN;0,009;0,000
1209;246349;0;260910;0;0,009;NaN;0,009;0,000
1210;244972;0;257692;0;0,009;NaN;0,009;0,000
1211;243053;0;256247;0;0,009;NaN;0,009;0,000
1212;240233;0;253813;0;0,009;NaN;0,009;0,000
1213;238859;0;250961;0;0,009;NaN;0,009;0,000
1214;236197;0;248840;0;0,009;NaN;0,009;0,000
1215;234344;0;247337;0;0,008;NaN;0,009;0,000
1216;232352;0;243487;0;0,008;NaN;0,009;0,000
1217;230097;0;242356;0;0,008;NaN;0,009;0,000
1218;228428;0;239895;0;0,008;NaN;0,009;0,000
1219;225862;0;237987;0;0,008;NaN;0,009;0,000
1220;224631;0;235592;0;0,008;NaN;0,009;0,000
1221;222376;0;233352;0;0,008;NaN;0,008;0,000
1222;220175;0;231698;0;0,008;NaN;0,008;0,000
1223;218744;0;228989;0;0,008;NaN;0,008;0,000
1224;217165;0;226956;0;0,008;NaN;0,008;0,000
1225;214327;0;225080;0;0,008;NaN;0,008;0,000
1226;212992;0;222443;0;0,008;NaN;0,008;0,000
1227;211679;0;220333;0;0,008;NaN;0,008;0,000
1228;207808;0;218951;0;0,008;NaN;0,008;0,000
1229;206859;0;216191;0;0,007;NaN;0,008;0,000
1230;205114;0;214433;0;0,007;NaN;0,008;0,000
1231;203364;0;212566;0;0,007;NaN;0,008;0,000
1232;203099;0;209650;0;0,007;NaN;0,008;0,000
1233;199271;0;208406;0;0,007;NaN;0,008;0,000
1234;197801;0;205738;0;0,007;NaN;0,007;0,000
1235;196923;0;203889;0;0,007;NaN;0,007;0,000
1236;195036;0;202131;0;0,007;NaN;0,007;0,000
1237;193514;0;200281;0;0,007;NaN;0,007;0,000
1238;191713;0;197521;0;0,007;NaN;0,007;0,000
1239;190062;0;195686;0;0,007;NaN;0,007;0,000
1240;187869;0;194353;0;0,007;NaN;0,007;0,000
1241;186707;0;191316;0;0,007;NaN;0,007;0,000
1242;184405;0;189945;0;0,007;NaN;0,007;0,000
1243;183163;0;188346;0;0,007;NaN;0,007;0,000
1244;182118;0;187594;0;0,007;NaN;0,007;0,000
1245;180924;0;184889;0;0,007;NaN;0,007;0,000
1246;178420;0;182242;0;0,006;NaN;0,007;0,000
1247;176670;0;181063;0;0,006;NaN;0,007;0,000
1248;174974;0;179313;0;0,006;NaN;0,006;0,000
1249;173348;0;176496;0;0,006;NaN;0,006;0,000
1250;171709;0;175047;0;0,006;NaN;0,006;0,000
1251;170342;0;173182;0;0,006;NaN;0,006;0,000
1252;168654;0;171633;0;0,006;NaN;0,006;0,000
1253;168233;0;169840;0;0,006;NaN;0,006;0,000
1254;165353;0;167695;0;0,006;NaN;0,006;0,000
1255;163764;0;166724;0;0,006;NaN;0,006;0,000
1256;162818;0;165408;0;0,006;NaN;0,006;0,000
1257;161283;0;162639;0;0,006;NaN;0,006;0,000
1258;159640;0;160584;0;0,006;NaN;0,006;0,000
1259;157551;0;159528;0;0,006;NaN;0,006;0,000
1260;156542;0;158138;0;0,006;NaN;0,006;0,000
1261;154919;0;155805;0;0,006;NaN;0,006;0,000
1262;153407;0;154412;0;0,006;NaN;0,006;0,000
1263;152191;0;152637;0;0,005;NaN;0,006;0,000
1264;150248;0;151300;0;0,005;NaN;0,005;0,000
1265;148865;0;150240;0;0,005;NaN;0,005;0,000
1266;146596;0;148509;0;0,005;NaN;0,005;0,000
1267;146044;0;146393;0;0,005;NaN;0,005;0,000
1268;143552;0;145179;0;0,005;NaN;0,005;0,000
1269;142614;0;143650;0;0,005;NaN;0,005;0,000
1270;140395;0;141914;0;0,005;NaN;0,005;0,000
1271;139314;0;140569;0;0,005;NaN;0,005;0,000
1272;138418;0;138746;0;0,005;NaN;0,005;0,000
1273;136581;0;137415;0;0,005;NaN;0,005;0,000
1274;135139;0;135802;0;0,005;NaN;0,005;0,000
1275;132981;0;134221;0;0,005;NaN;0,005;0,000
1276;130764;0;132607;0;0,005;NaN;0,005;0,000
1277;130514;0;131809;0;0,005;NaN;0,005;0,000
1278;128599;0;130475;0;0,005;NaN;0,005;0,000
1279;126429;0;128471;0;0,005;NaN;0,005;0,000
1280;126103;0;127399;0;0,005;NaN;0,005;0,000
1281;124298;0;125904;0;0,004;NaN;0,005;0,000
1282;122984;0;123569;0;0,004;NaN;0,004;0,000
1283;121509;0;122783;0;0,004;NaN;0,004;0,000
1284;119502;0;120677;0;0,004;NaN;0,004;0,000
1285;118027;0;119613;0;0,004;NaN;0,004;0,000
1286;116913;0;118586;0;0,004;NaN;0,004;0,000
1287;116106;0;117058;0;0,004;NaN;0,004;0,000
1288;114271;0;116132;0;0,004;NaN;0,004;0,000
1289;112471;0;115160;0;0,004;NaN;0,004;0,000
1290;111781;0;113441;0;0,004;NaN;0,004;0,000
1291;110071;0;112298;0;0,004;NaN;0,004;0,000
1292;109268;0;110908;0;0,004;NaN;0,004;0,000
1293;107633;0;109128;0;0,004;NaN;0,004;0,000
1294;106863;0;108077;0;0,004;NaN;0,004;0,000
1295;105075;0;106947;0;0,004;NaN;0,004;0,000
1296;103881;0;105425;0;0,004;NaN;0,004;0,000
1297;102578;0;104607;0;0,004;NaN;0,004;0,000
1298;100992;0;102925;0;0,004;NaN;0,004;0,000
1299;99748;0;101682;0;0,004;NaN;0,004;0,000
1300;98659;0;100219;0;0,004;NaN;0,004;0,000
1301;97360;0;99641;0;0,004;NaN;0,004;0,000
1302;96439;0;97976;0;0,003;NaN;0,004;0,000
1303;94915;0;97270;0;0,003;NaN;0,004;0,000
1304;93679;0;95698;0;0,003;NaN;0,003;0,000
1305;92383;0;95130;0;0,003;NaN;0,003;0,000
1306;91387;0;93774;0;0,003;NaN;0,003;0,000
1307;89935;0;91841;0;0,003;NaN;0,003;0,000
1308;88875;0;91338;0;0,003;NaN;0,003;0,000
1309;87608;0;90323;0;0,003;NaN;0,003;0,000
1310;86699;0;89034;0;0,003;NaN;0,003;0,000
1311;85354;0;87689;0;0,003;NaN;0,003;0,000
1312;84187;0;86939;0;0,003;NaN;0,003;0,000
1313;83125;0;86000;0;0,003;NaN;0,003;0,000
1314;82325;0;84470;0;0,003;NaN;0,003;0,000
1315;81049;0;83561;0;0,003;NaN;0,003;0,000
1316;79981;0;82684;0;0,003;NaN;0,003;0,000
1317;78816;0;81794;0;0,003;NaN;0,003;0,000
1318;77544;0;80246;0;0,003;NaN;0,003;0,000
1319;76954;0;79650;0;0,003;NaN;0,003;0,000
1320;75566;0;78257;0;0,003;NaN;0,003;0,000
1321;74577;0;77753;0;0,003;NaN;0,003;0,000
1322;73633;0;76412;0;0,003;NaN;0,003;0,000
1323;73047;0;75742;0;0,003;NaN;0,003;0,000
1324;72230;0;74399;0;0,003;NaN;0,003;0,000
1325;71662;0;73458;0;0,003;NaN;0,003;0,000
1326;70739;0;72293;0;0,003;NaN;0,003;0,000
1327;70046;0;71619;0;0,003;NaN;0,003;0,000
1328;68595;0;70925;0;0,002;NaN;0,003;0,000
1329;68902;0;70294;0;0,002;NaN;0,003;0,000
1330;67253;0;68836;0;0,002;NaN;0,002;0,000
1331;66943;0;67990;0;0,002;NaN;0,002;0,000
1332;65997;0;67427;0;0,002;NaN;0,002;0,000
1333;65202;0;66341;0;0,002;NaN;0,002;0,000
1334;64296;0;65449;0;0,002;NaN;0,002;0,000
1335;63680;0;64897;0;0,002;NaN;0,002;0,000
1336;62792;0;64209;0;0,002;NaN;0,002;0,000
1337;62358;0;62480;0;0,002;NaN;0,002;0,000
1338;61447;0;61826;0;0,002;NaN;0,002;0,000
1339;61122;0;61447;0;0,002;NaN;0,002;0,000
1340;59808;0;60020;0;0,002;NaN;0,002;0,000
1341;58942;0;60072;0;0,002;NaN;0,002;0,000
1342;58062;0;58688;0;0,002;NaN;0,002;0,000
1343;57549;0;57734;0;0,002;NaN;0,002;0,000
1344;56607;0;57115;0;0,002;NaN;0,002;0,000
1345;56078;0;56385;0;0,002;NaN;0,002;0,000
1346;55044;0;55451;0;0,002;NaN;0,002;0,000
1347;54613;0;54775;0;0,002;NaN;0,002;0,000
1348;53759;0;54161;0;0,002;NaN;0,002;0,000
1349;53524;0;52740;0;0,002;NaN;0,002;0,000
1350;51974;0;52152;0;0,002;NaN;0,002;0,000
1351;51666;0;52133;0;0,002;NaN;0,002;0,000
1352;51303;0;50952;0;0,002;NaN;0,002;0,000
1353;50499;0;49953;0;0,002;NaN;0,002;0,000
1354;50151;0;49665;0;0,002;NaN;0,002;0,000
1355;49438;0;48855;0;0,002;NaN;0,002;0,000
1356;48858;0;48191;0;0,002;NaN;0,002;0,000
1357;48479;0;48034;0;0,002;NaN;0,002;0,000
1358;47649;0;47022;0;0,002;NaN;0,002;0,000
1359;47376;0;46458;0;0,002;NaN;0,002;0,000
1360;46468;0;45441;0;0,002;NaN;0,002;0,000
1361;45754;0;44808;0;0,002;NaN;0,002;0,000
1362;45417;0;44090;0;0,002;NaN;0,002;0,000
1363;44981;0;43405;0;0,002;NaN;0,002;0,000
1364;44106;0;42864;0;0,002;NaN;0,002;0,000
1365;43644;0;41917;0;0,002;NaN;0,002;0,000
1366;43319;0;41528;0;0,002;NaN;0,001;0,000
1367;42376;0;40912;0;0,002;NaN;0,001;0,000
1368;42102;0;40402;0;0,002;NaN;0,001;0,000
1369;41482;0;39841;0;0,001;NaN;0,001;0,000
1370;40359;0;39306;0;0,001;NaN;0,001;0,000
1371;40670;0;38500;0;0,001;NaN;0,001;0,000
1372;39886;0;38000;0;0,001;NaN;0,001;0,000
1373;39001;0;37237;0;0,001;NaN;0,001;0,000
1374;39282;0;36973;0;0,001;NaN;0,001;0,000
1375;38099;0;36184;0;0,001;NaN;0,001;0,000
1376;37607;0;35604;0;0,001;NaN;0,001;0,000
1377;37078;0;34897;0;0,001;NaN;0,001;0,000
1378;36706;0;34643;0;0,001;NaN;0,001;0,000
1379;36068;0;34181;0;0,001;NaN;0,001;0,000
1380;35750;0;33328;0;0,001;NaN;0,001;0,000
1381;35098;0;32946;0;0,001;NaN;0,001;0,000
1382;33950;0;32610;0;0,001;NaN;0,001;0,000
1383;33790;0;32076;0;0,001;NaN;0,001;0,000
1384;33247;0;31825;0;0,001;NaN;0,001;0,000
1385;32573;0;31196;0;0,001;NaN;0,001;0,000
1386;32258;0;30375;0;0,001;NaN;0,001;0,000
1387;31479;0;29712;0;0,001;NaN;0,001;0,000
1388;30951;0;29697;0;0,001;NaN;0,001;0,000
1389;30111;0;28969;0;0,001;NaN;0,001;0,000
1390;29512;0;28462;0;0,001;NaN;0,001;0,000
1391;29283;0;27976;0;0,001;NaN;0,001;0,000
1392;28611;0;27593;0;0,001;NaN;0,001;0,000
1393;28424;0;27121;0;0,001;NaN;0,001;0,000
1394;27740;0;26708;0;0,001;NaN;0,001;0,000
1395;27672;0;26465;0;0,001;NaN;0,001;0,000
1396;26729;0;25793;0;0,001;NaN;0,001;0,000
1397;26415;0;25623;0;0,001;NaN;0,001;0,000
1398;26124;0;25287;0;0,001;NaN;0,001;0,000
1399;25637;0;24975;0;0,001;NaN;0,001;0,000
1400;25353;0;23969;0;0,001;NaN;0,001;0,000
1401;24591;0;23765;0;0,001;NaN;0,001;0,000
1402;24395;0;23255;0;0,001;NaN;0,001;0,000
1403;23822;0;23080;0;0,001;NaN;0,001;0,000
1404;23119;0;22756;0;0,001;NaN;0,001;0,000
1405;23074;0;22129;0;0,001;NaN;0,001;0,000
1406;22188;0;21777;0;0,001;NaN;0,001;0,000
1407;22291;0;21672;0;0,001;NaN;0,001;0,000
1408;21546;0;21257;0;0,001;NaN;0,001;0,000
1409;21481;0;20802;0;0,001;NaN;0,001;0,000
1410;20768;0;20367;0;0,001;NaN;0,001;0,000
1411;20480;0;19958;0;0,001;NaN;0,001;0,000
1412;19995;0;19787;0;0,001;NaN;0,001;0,000
1413;19460;0;19215;0;0,001;NaN;0,001;0,000
1414;19083;0;18965;0;0,001;NaN;0,001;0,000
1415;18687;0;18433;0;0,001;NaN;0,001;0,000
1416;18164;0;18240;0;0,001;NaN;0,001;0,000
1417;17868;0;18182;0;0,001;NaN;0,001;0,000
1418;17317;0;17743;0;0,001;NaN;0,001;0,000
1419;17003;0;17348;0;0,001;NaN;0,001;0,000
1420;16889;0;17058;0;0,001;NaN;0,001;0,000
1421;16271;0;16777;0;0,001;NaN;0,001;0,000
1422;15930;0;16372;0;0,001;NaN;0,001;0,000
1423;15719;0;16046;0;0,001;NaN;0,001;0,000
1424;15370;0;15560;0;0,001;NaN;0,001;0,000
1425;15022;0;15285;0;0,001;NaN;0,001;0,000
1426;15023;0;15238;0;0,001;NaN;0,001;0,000
1427;14425;0;14898;0;0,001;NaN;0,001;0,000
1428;13748;0;14633;0;0,000;NaN;0,001;0,000
1429;13794;0;14328;0;0,000;NaN;0,001;0,000
1430;13572;0;14210;0;0,000;NaN;0,001;0,000
1431;13148;0;13795;0;0,000;NaN;0,000;0,000
1432;13113;0;13571;0;0,000;NaN;0,000;0,000
1433;12691;0;13547;0;0,000;NaN;0,000;0,000
1434;12490;0;12912;0;0,000;NaN;0,000;0,000
1435;12434;0;12803;0;0,000;NaN;0,000;0,000
1436;12100;0;12480;0;0,000;NaN;0,000;0,000
1437;11723;0;12304;0;0,000;NaN;0,000;0,000
1438;11863;0;12039;0;0,000;NaN;0,000;0,000
1439;11562;0;11775;0;0,000;NaN;0,000;0,000
1440;11394;0;11495;0;0,000;NaN;0,000;0,000
1441;11266;0;11276;0;0,000;NaN;0,000;0,000
1442;10890;0;11031;0;0,000;NaN;0,000;0,000
1443;10777;0;10971;0;0,000;NaN;0,000;0,000
1444;10609;0;10715;0;0,000;NaN;0,000;0,000
1445;10184;0;10239;0;0,000;NaN;0,000;0,000
1446;10138;0;10080;0;0,000;NaN;0,000;0,000
